evm.model.hic_scaffold_6_pilon.877,Protein disulfide-isomerase A6
evm.model.hic_scaffold_6_pilon.874,DnaJ homolog subfamily B member 12
evm.model.hic_scaffold_6_pilon.1709,Rho GTPase-activating protein 44
evm.model.hic_scaffold_6_pilon.1719,PREDICTED: uncharacterized protein LOC108566598
evm.model.hic_scaffold_6_pilon.735,PREDICTED: RE1-silencing transcription factor B-like
evm.model.hic_scaffold_6_pilon.1087,Protein enabled
evm.model.hic_scaffold_6_pilon.667,Tumor susceptibility gene 101 protein
evm.model.hic_scaffold_6_pilon.1748,potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4-like
evm.model.hic_scaffold_6_pilon.1749,hypothetical protein
evm.model.hic_scaffold_6_pilon.666,Tumor susceptibility gene 101 protein
evm.model.hic_scaffold_6_pilon.1744,RAB6-interacting golgin
evm.model.hic_scaffold_6_pilon.1745,Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial
evm.model.hic_scaffold_6_pilon.1746,TPX2 and/or Mitofilin domain containing protein
evm.model.hic_scaffold_6_pilon.1747,histidine-rich glycoprotein isoform X2
evm.model.hic_scaffold_6_pilon.1740,Epidermal growth factor-like protein 8
evm.model.hic_scaffold_6_pilon.665,hypothetical protein
evm.model.hic_scaffold_6_pilon.1742,hypothetical protein
evm.model.hic_scaffold_6_pilon.1743,Protein scabrous
evm.model.hic_scaffold_6_pilon.911,PREDICTED: zinc finger protein 165
evm.model.hic_scaffold_6_pilon.910,U6 snRNA-associated Sm-like protein LSm5
evm.model.hic_scaffold_6_pilon.82,PREDICTED: uncharacterized protein LOC108562932
evm.model.hic_scaffold_6_pilon.83,hypothetical protein
evm.model.hic_scaffold_6_pilon.80,PREDICTED: uncharacterized protein LOC108562932
evm.model.hic_scaffold_6_pilon.81,PREDICTED: uncharacterized protein LOC108562932
evm.model.hic_scaffold_6_pilon.484,Probable helicase senataxin
evm.model.hic_scaffold_6_pilon.1025,2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
evm.model.hic_scaffold_6_pilon.1024,SUN domain-containing protein 2
evm.model.hic_scaffold_6_pilon.1027,3-hydroxyacyl-CoA dehydrogenase type-2
evm.model.hic_scaffold_6_pilon.1026,Actin-related protein 2/3 complex subunit 1A-A
evm.model.hic_scaffold_6_pilon.1021,Importin-4
evm.model.hic_scaffold_6_pilon.1020,Histone-lysine N-methyltransferase E(z)
evm.model.hic_scaffold_6_pilon.1023,Facilitated trehalose transporter Tret1-2 homolog
evm.model.hic_scaffold_6_pilon.1022,BTB/POZ domain containing protein 1-like protein
evm.model.hic_scaffold_6_pilon.1029,uncharacterized protein LUCCR_48160
evm.model.hic_scaffold_6_pilon.1028,Transcription initiation factor TFIID subunit 1
evm.model.hic_scaffold_6_pilon.734,PREDICTED: uncharacterized protein LOC108560403 isoform X1
evm.model.hic_scaffold_6_pilon.1204,PREDICTED: uncharacterized protein LOC108560082
evm.model.hic_scaffold_6_pilon.726,hypothetical protein
evm.model.hic_scaffold_6_pilon.724,Inactive phospholipid phosphatase 7
evm.model.hic_scaffold_6_pilon.725,PREDICTED: uncharacterized protein LOC108565737 isoform X1
evm.model.hic_scaffold_6_pilon.1088,uncharacterized protein LOC111510118 isoform X1
evm.model.hic_scaffold_6_pilon.519,JNK-interacting protein 1
evm.model.hic_scaffold_6_pilon.518,Tryptophan 5-hydroxylase 1
evm.model.hic_scaffold_6_pilon.720,hypothetical protein
evm.model.hic_scaffold_6_pilon.417,PREDICTED: unconventional myosin-IXa isoform X1
evm.model.hic_scaffold_6_pilon.1503,Immunoglobulin superfamily member 10
evm.model.hic_scaffold_6_pilon.1053,Golgi pH regulator
evm.model.hic_scaffold_6_pilon.410,Dorsal root ganglia homeobox protein
evm.model.hic_scaffold_6_pilon.1504,hypothetical protein
evm.model.hic_scaffold_6_pilon.1505,hypothetical protein
evm.model.hic_scaffold_6_pilon.1762,uncharacterized protein LOC111515860
evm.model.hic_scaffold_6_pilon.1763,PREDICTED: uncharacterized protein LOC108560385 isoform X2
evm.model.hic_scaffold_6_pilon.1760,Protein ABHD16A
evm.model.hic_scaffold_6_pilon.412,PREDICTED: uncharacterized protein LOC108565423
evm.model.hic_scaffold_6_pilon.1766,hypothetical protein
evm.model.hic_scaffold_6_pilon.1767,hypothetical protein
evm.model.hic_scaffold_6_pilon.692,Sodium-coupled monocarboxylate transporter 2
evm.model.hic_scaffold_6_pilon.413,PRKCA-binding protein
evm.model.hic_scaffold_6_pilon.9,hypothetical protein
evm.model.hic_scaffold_6_pilon.8,Zinc finger CCCH domain-containing protein 14
evm.model.hic_scaffold_6_pilon.1208,GSK3-beta interaction protein
evm.model.hic_scaffold_6_pilon.297,Tubulin alpha-1 chain
evm.model.hic_scaffold_6_pilon.693,Sodium-coupled monocarboxylate transporter 1
evm.model.hic_scaffold_6_pilon.418,Carcinine transporter
evm.model.hic_scaffold_6_pilon.419,PREDICTED: uncharacterized protein LOC103314598
evm.model.hic_scaffold_6_pilon.3,Adenylate and Guanylate cyclase
evm.model.hic_scaffold_6_pilon.1125,N-acetylneuraminate 9-O-acetyltransferase
evm.model.hic_scaffold_6_pilon.318,hypothetical protein
evm.model.hic_scaffold_6_pilon.1462,Glutathione S-transferase 1
evm.model.hic_scaffold_6_pilon.1599,ADP-ribosylation factor GTPase-activating protein 1
evm.model.hic_scaffold_6_pilon.1598,DNA polymerase epsilon subunit 3
evm.model.hic_scaffold_6_pilon.1594,Cyclic GMP-AMP synthase
evm.model.hic_scaffold_6_pilon.1597,E3 ubiquitin-protein ligase LRSAM1
evm.model.hic_scaffold_6_pilon.1596,uncharacterized protein LOC108913757
evm.model.hic_scaffold_6_pilon.1591,Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma
evm.model.hic_scaffold_6_pilon.1590,Eukaryotic translation initiation factor eIF1
evm.model.hic_scaffold_6_pilon.1593,Mab-21 domain containing protein
evm.model.hic_scaffold_6_pilon.1592,Three-prime repair exonuclease 1
evm.model.hic_scaffold_6_pilon.2,Protein lava lamp
evm.model.hic_scaffold_6_pilon.742,Nuclear valosin-containing protein-like
evm.model.hic_scaffold_6_pilon.743,PREDICTED: nuclear valosin-containing protein-like isoform X1
evm.model.hic_scaffold_6_pilon.748,serine, glycine and glutamine-rich protein
evm.model.hic_scaffold_6_pilon.749,Cytochrome P450 4d2
evm.model.hic_scaffold_6_pilon.672,Luciferin 4-monooxygenase
evm.model.hic_scaffold_6_pilon.165,Leukocyte receptor cluster member 1 homolog
evm.model.hic_scaffold_6_pilon.296,60S ribosomal protein L38
evm.model.hic_scaffold_6_pilon.294,PREDICTED: uncharacterized protein LOC108559077 isoform X1
evm.model.hic_scaffold_6_pilon.295,Ubiquitin-conjugating enzyme E2 G2
evm.model.hic_scaffold_6_pilon.292,[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial
evm.model.hic_scaffold_6_pilon.536,Protein shuttle craft-like Protein
evm.model.hic_scaffold_6_pilon.535,Small ubiquitin-related modifier 2
evm.model.hic_scaffold_6_pilon.740,Dehydrogenase/reductase SDR family member 4
evm.model.hic_scaffold_6_pilon.741,Cuticle protein 3
evm.model.hic_scaffold_6_pilon.744,Ribonucleases P/MRP protein subunit POP1
evm.model.hic_scaffold_6_pilon.745,Protein gone early
evm.model.hic_scaffold_6_pilon.746,PREDICTED: uncharacterized protein LOC108558670
evm.model.hic_scaffold_6_pilon.747,PREDICTED: LOW QUALITY PROTEIN: probable H/ACA ribonucleoprotein complex subunit 1, partial
evm.model.hic_scaffold_6_pilon.1274,PREDICTED: uncharacterized protein LOC106718531 isoform X3
evm.model.hic_scaffold_6_pilon.7,Fasciculation and elongation protein zeta-2
evm.model.hic_scaffold_6_pilon.530,Valine--tRNA ligase
evm.model.hic_scaffold_6_pilon.167,Chymotrypsinogen B2
evm.model.hic_scaffold_6_pilon.6,Dopamine N-acetyltransferase
evm.model.hic_scaffold_6_pilon.695,Sodium-coupled monocarboxylate transporter 2
evm.model.hic_scaffold_6_pilon.520,Aryl hydrocarbon receptor nuclear translocator-like protein 1
evm.model.hic_scaffold_6_pilon.1788,Dosage compensation regulator
evm.model.hic_scaffold_6_pilon.1789,Myocardin
evm.model.hic_scaffold_6_pilon.160,Ataxin-3
evm.model.hic_scaffold_6_pilon.909,Triple functional domain protein
evm.model.hic_scaffold_6_pilon.1780,hypothetical protein
evm.model.hic_scaffold_6_pilon.1781,hypothetical protein
evm.model.hic_scaffold_6_pilon.1782,hypothetical protein
evm.model.hic_scaffold_6_pilon.1783,hypothetical protein
evm.model.hic_scaffold_6_pilon.1784,Protein LLP homolog
evm.model.hic_scaffold_6_pilon.1785,Casein kinase II subunit alpha
evm.model.hic_scaffold_6_pilon.1786,COP9 signalosome complex subunit 3
evm.model.hic_scaffold_6_pilon.1787,Protein TFG
evm.model.hic_scaffold_6_pilon.46,PREDICTED: uncharacterized protein LOC108562932
evm.model.hic_scaffold_6_pilon.47,PREDICTED: uncharacterized protein LOC108562932
evm.model.hic_scaffold_6_pilon.44,Adult-specific cuticular protein ACP-20
evm.model.hic_scaffold_6_pilon.45,Adult-specific cuticular protein ACP-20
evm.model.hic_scaffold_6_pilon.42,hypothetical protein
evm.model.hic_scaffold_6_pilon.43,Adult-specific cuticular protein ACP-20
evm.model.hic_scaffold_6_pilon.40,Adult-specific cuticular protein ACP-20
evm.model.hic_scaffold_6_pilon.41,hypothetical protein ALC62_05268
evm.model.hic_scaffold_6_pilon.49,PREDICTED: uncharacterized protein LOC108562932
evm.model.hic_scaffold_6_pilon.538,YTH domain-containing protein 1
evm.model.hic_scaffold_6_pilon.197,hypothetical protein
evm.model.hic_scaffold_6_pilon.196,Uncharacterized Golgi apparatus membrane protein-like protein CG5021
evm.model.hic_scaffold_6_pilon.191,Mitochondrial import inner membrane translocase subunit Tim13-B
evm.model.hic_scaffold_6_pilon.1212,hypothetical protein
evm.model.hic_scaffold_6_pilon.1213,ATP-binding cassette sub-family E member 1
evm.model.hic_scaffold_6_pilon.1210,PREDICTED: uncharacterized protein LOC108563760 isoform X2
evm.model.hic_scaffold_6_pilon.1211,Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 2
evm.model.hic_scaffold_6_pilon.999,hypothetical protein
evm.model.hic_scaffold_6_pilon.998,hypothetical protein
evm.model.hic_scaffold_6_pilon.995,Ras-like GTP-binding protein RhoL
evm.model.hic_scaffold_6_pilon.994,Neuropeptide Y receptor type 2
evm.model.hic_scaffold_6_pilon.997,hypothetical protein
evm.model.hic_scaffold_6_pilon.996,hypothetical protein
evm.model.hic_scaffold_6_pilon.991,Prolactin-releasing peptide receptor
evm.model.hic_scaffold_6_pilon.990,Drebrin-like protein
evm.model.hic_scaffold_6_pilon.993,PREDICTED: uncharacterized protein LOC109538231
evm.model.hic_scaffold_6_pilon.130,Myosin light chain kinase, smooth muscle
evm.model.hic_scaffold_6_pilon.425,SRSF protein kinase 3
evm.model.hic_scaffold_6_pilon.424,D-aspartate oxidase
evm.model.hic_scaffold_6_pilon.135,Actin-related protein 3
evm.model.hic_scaffold_6_pilon.134,Transcription factor 25
evm.model.hic_scaffold_6_pilon.1207,Peptidyl-tRNA hydrolase 2, mitochondrial
evm.model.hic_scaffold_6_pilon.1206,PREDICTED: cytochrome c oxidase assembly factor 4 homolog, mitochondrial
evm.model.hic_scaffold_6_pilon.1201,hypothetical protein
evm.model.hic_scaffold_6_pilon.1200,Glutamine synthetase 2 cytoplasmic
evm.model.hic_scaffold_6_pilon.1203,Caspase-6
evm.model.hic_scaffold_6_pilon.1202,Serine/threonine-protein phosphatase 2B catalytic subunit 2
evm.model.hic_scaffold_6_pilon.508,FAD synthase
evm.model.hic_scaffold_6_pilon.509,Probable RNA 3'-terminal phosphate cyclase-like protein
evm.model.hic_scaffold_6_pilon.506,Otoferlin
evm.model.hic_scaffold_6_pilon.507,Otoferlin
evm.model.hic_scaffold_6_pilon.504,ATP-dependent DNA helicase Q4
evm.model.hic_scaffold_6_pilon.505,COMM domain-containing protein 4
evm.model.hic_scaffold_6_pilon.503,PREDICTED: uncharacterized protein LOC108564629
evm.model.hic_scaffold_6_pilon.500,GTP-binding protein REM 1
evm.model.hic_scaffold_6_pilon.501,Serine protease HTRA2, mitochondrial
evm.model.hic_scaffold_6_pilon.1071,uncharacterized protein LOC111425116
evm.model.hic_scaffold_6_pilon.768,WD repeat-containing protein 3
evm.model.hic_scaffold_6_pilon.769,Lysosomal alpha-glucosidase
evm.model.hic_scaffold_6_pilon.762,Integrin-linked protein kinase homolog pat-4
evm.model.hic_scaffold_6_pilon.763,Ecdysone-induced protein 78C
evm.model.hic_scaffold_6_pilon.760,Serine/threonine-protein kinase tricorner
evm.model.hic_scaffold_6_pilon.761,Serine/threonine-protein kinase tricorner
evm.model.hic_scaffold_6_pilon.766,Splicing factor 3B subunit 3
evm.model.hic_scaffold_6_pilon.767,rRNA 2'-O-methyltransferase fibrillarin
evm.model.hic_scaffold_6_pilon.764,Tyrosine-protein kinase Abl
evm.model.hic_scaffold_6_pilon.765,Signal recognition particle 9 kDa protein
evm.model.hic_scaffold_6_pilon.696,Glutathione S-transferase
evm.model.hic_scaffold_6_pilon.697,Glutathione S-transferase
evm.model.hic_scaffold_6_pilon.694,Sodium-coupled monocarboxylate transporter 2
evm.model.hic_scaffold_6_pilon.422,Transmembrane protein 170A
evm.model.hic_scaffold_6_pilon.1418,Lipase 3
evm.model.hic_scaffold_6_pilon.1419,Dual oxidase
evm.model.hic_scaffold_6_pilon.1410,peritrophic matrix protein 14 precursor
evm.model.hic_scaffold_6_pilon.1411,TPPP family protein CG45057
evm.model.hic_scaffold_6_pilon.1412,TPPP family protein CG45057
evm.model.hic_scaffold_6_pilon.1413,Protein arginine N-methyltransferase 7
evm.model.hic_scaffold_6_pilon.1414,Tektin-2
evm.model.hic_scaffold_6_pilon.1415,uncharacterized protein LOC108735922
evm.model.hic_scaffold_6_pilon.1416,Glutamine--fructose-6-phosphate aminotransferase 2
evm.model.hic_scaffold_6_pilon.1417,Calcium/calmodulin-dependent protein kinase type II alpha chain
evm.model.hic_scaffold_6_pilon.902,PREDICTED: uncharacterized protein LOC108562391
evm.model.hic_scaffold_6_pilon.903,PREDICTED: lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog isoform X1
evm.model.hic_scaffold_6_pilon.900,Cyclic nucleotide-gated cation channel subunit A
evm.model.hic_scaffold_6_pilon.901,hypothetical protein
evm.model.hic_scaffold_6_pilon.670,Luciferin 4-monooxygenase
evm.model.hic_scaffold_6_pilon.671,Luciferin 4-monooxygenase
evm.model.hic_scaffold_6_pilon.60,Contactin-1a
evm.model.hic_scaffold_6_pilon.61,Protein retinal degeneration B
evm.model.hic_scaffold_6_pilon.62,Serrate RNA effector molecule homolog
evm.model.hic_scaffold_6_pilon.64,Anion exchange protein 2
evm.model.hic_scaffold_6_pilon.65,WD repeat-containing protein 47
evm.model.hic_scaffold_6_pilon.66,Selenocysteine-specific elongation factor
evm.model.hic_scaffold_6_pilon.67,Discoidin domain-containing receptor 2
evm.model.hic_scaffold_6_pilon.68,hypothetical protein
evm.model.hic_scaffold_6_pilon.1345,40S ribosomal protein S24
evm.model.hic_scaffold_6_pilon.976,Organic cation transporter protein
evm.model.hic_scaffold_6_pilon.975,Intersectin-1
evm.model.hic_scaffold_6_pilon.974,PREDICTED: uncharacterized protein LOC108559715
evm.model.hic_scaffold_6_pilon.973,Queuine tRNA-ribosyltransferase accessory subunit 2
evm.model.hic_scaffold_6_pilon.972,Sorting nexin-16
evm.model.hic_scaffold_6_pilon.971,ADP-ribosylation factor-like protein 4A
evm.model.hic_scaffold_6_pilon.970,PREDICTED: cilia- and flagella-associated protein 100-like
evm.model.hic_scaffold_6_pilon.979,Transmembrane and coiled-coil domains protein 2
evm.model.hic_scaffold_6_pilon.978,Heparan-alpha-glucosaminide N-acetyltransferase
evm.model.hic_scaffold_6_pilon.1334,Alpha-L-fucosidase
evm.model.hic_scaffold_6_pilon.1425,Pre-mRNA-processing-splicing factor 8
evm.model.hic_scaffold_6_pilon.1332,m7GpppX diphosphatase
evm.model.hic_scaffold_6_pilon.48,PREDICTED: uncharacterized protein LOC108562932
evm.model.hic_scaffold_6_pilon.1086,hypothetical protein
evm.model.hic_scaffold_6_pilon.1085,Lariat debranching enzyme A
evm.model.hic_scaffold_6_pilon.1084,40S ribosomal protein S5
evm.model.hic_scaffold_6_pilon.1623,Zinc finger protein ubi-d4
evm.model.hic_scaffold_6_pilon.1621,Cofilin/actin-depolymerizing factor homolog
evm.model.hic_scaffold_6_pilon.1620,CDK5RAP3-like protein
evm.model.hic_scaffold_6_pilon.1627,TOM1-like protein 2
evm.model.hic_scaffold_6_pilon.1626,Tetratricopeptide repeat protein 27
evm.model.hic_scaffold_6_pilon.1625,RNA-binding protein 25
evm.model.hic_scaffold_6_pilon.1629,Uncharacterized protein KIAA1143 homolog
evm.model.hic_scaffold_6_pilon.1628,MOG interacting and ectopic P-granules protein 1
evm.model.hic_scaffold_6_pilon.195,PREDICTED: uncharacterized protein LOC108569309
evm.model.hic_scaffold_6_pilon.190,cAMP-dependent protein kinase type I regulatory subunit
evm.model.hic_scaffold_6_pilon.193,PREDICTED: mitotic-spindle organizing protein 2B-like
evm.model.hic_scaffold_6_pilon.568,Protein lifeguard 1
evm.model.hic_scaffold_6_pilon.569,Ras-related protein Rab-10
evm.model.hic_scaffold_6_pilon.560,60S ribosomal protein L14
evm.model.hic_scaffold_6_pilon.561,PREDICTED: uncharacterized protein LOC108564495
evm.model.hic_scaffold_6_pilon.562,PREDICTED: uncharacterized protein LOC108564495
evm.model.hic_scaffold_6_pilon.563,Zinc finger HIT domain-containing protein 3
evm.model.hic_scaffold_6_pilon.564,leucine-rich repeat transmembrane neuronal protein 1-like
evm.model.hic_scaffold_6_pilon.565,SLIT and NTRK-like protein 4
evm.model.hic_scaffold_6_pilon.566,hypothetical protein
evm.model.hic_scaffold_6_pilon.567,Syntaxin-17-like Protein
evm.model.hic_scaffold_6_pilon.784,Trypsin beta
evm.model.hic_scaffold_6_pilon.785,Chymotrypsin-2
evm.model.hic_scaffold_6_pilon.786,Trypsin delta
evm.model.hic_scaffold_6_pilon.787,Chymotrypsin-2
evm.model.hic_scaffold_6_pilon.780,Lysophosphatidylcholine acyltransferase
evm.model.hic_scaffold_6_pilon.781,Cyclin-dependent kinase 10
evm.model.hic_scaffold_6_pilon.1190,Bladder cancer-associated protein
evm.model.hic_scaffold_6_pilon.1193,Homeobox protein OTX1 A
evm.model.hic_scaffold_6_pilon.1089,PREDICTED: uncharacterized protein LOC108565937
evm.model.hic_scaffold_6_pilon.1196,Homeotic protein ocelliless
evm.model.hic_scaffold_6_pilon.1810,hypothetical protein
evm.model.hic_scaffold_6_pilon.1811,Ubiquitin carboxyl-terminal hydrolase 36
evm.model.hic_scaffold_6_pilon.1438,PREDICTED: uncharacterized protein LOC108565416
evm.model.hic_scaffold_6_pilon.1439,Collagen alpha-1(XV) chain
evm.model.hic_scaffold_6_pilon.1436,Pro-resilin
evm.model.hic_scaffold_6_pilon.1434,Nucleobindin-2
evm.model.hic_scaffold_6_pilon.1435,Testisin
evm.model.hic_scaffold_6_pilon.1432,Potassium voltage-gated channel protein Shaker
evm.model.hic_scaffold_6_pilon.1433,Vesicle-associated membrane protein-associated protein A
evm.model.hic_scaffold_6_pilon.1430,Protein disulfide-isomerase A6 homolog
evm.model.hic_scaffold_6_pilon.600,PREDICTED: uncharacterized protein LOC108558035
evm.model.hic_scaffold_6_pilon.513,PREDICTED: uncharacterized protein LOC103314863
evm.model.hic_scaffold_6_pilon.955,ADP,ATP carrier protein
evm.model.hic_scaffold_6_pilon.1,hypothetical protein
evm.model.hic_scaffold_6_pilon.951,uncharacterized protein LOC112904349
evm.model.hic_scaffold_6_pilon.950,Vesicle transport protein GOT1B
evm.model.hic_scaffold_6_pilon.953,Farnesol dehydrogenase
evm.model.hic_scaffold_6_pilon.952,PREDICTED: farnesol dehydrogenase-like
evm.model.hic_scaffold_6_pilon.957,WD repeat-containing protein CG11141
evm.model.hic_scaffold_6_pilon.956,Glycosyltransferase-like domain-containing protein 1-like
evm.model.hic_scaffold_6_pilon.4,Adenylate cyclase type 9
evm.model.hic_scaffold_6_pilon.905,PREDICTED: lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog
evm.model.hic_scaffold_6_pilon.812,hypothetical protein
evm.model.hic_scaffold_6_pilon.908,hypothetical protein
evm.model.hic_scaffold_6_pilon.825,LIM/homeobox protein LMX-1.2
evm.model.hic_scaffold_6_pilon.824,LIM homeobox transcription factor 1-beta.1
evm.model.hic_scaffold_6_pilon.827,LIM/homeobox protein LMX-1.2
evm.model.hic_scaffold_6_pilon.300,Transmembrane protein 234 homolog
evm.model.hic_scaffold_6_pilon.301,Vacuolar protein sorting-associated protein 45
evm.model.hic_scaffold_6_pilon.302,hypothetical protein
evm.model.hic_scaffold_6_pilon.1354,PREDICTED: zinc finger protein on ecdysone puffs-like isoform X1
evm.model.hic_scaffold_6_pilon.303,Mitochondrial import inner membrane translocase subunit Tim29
evm.model.hic_scaffold_6_pilon.304,Isoleucine--tRNA ligase, mitochondrial (Fragment)
evm.model.hic_scaffold_6_pilon.305,Phosphatidylinositol-binding clathrin assembly protein LAP
evm.model.hic_scaffold_6_pilon.307,28S ribosomal protein S9, mitochondrial
evm.model.hic_scaffold_6_pilon.823,U6 snRNA-associated Sm-like protein LSm2
evm.model.hic_scaffold_6_pilon.822,Probable ATP-dependent RNA helicase DDX20
evm.model.hic_scaffold_6_pilon.1609,Chymotrypsin-1
evm.model.hic_scaffold_6_pilon.1608,Chymotrypsin-1
evm.model.hic_scaffold_6_pilon.1601,Hermansky-Pudlak syndrome 4 protein
evm.model.hic_scaffold_6_pilon.1600,Gamma-soluble NSF attachment protein
evm.model.hic_scaffold_6_pilon.1603,Chymotrypsin-1
evm.model.hic_scaffold_6_pilon.1602,Chymotrypsin-1
evm.model.hic_scaffold_6_pilon.1605,Chymotrypsin-2
evm.model.hic_scaffold_6_pilon.1604,Chymotrypsin-1
evm.model.hic_scaffold_6_pilon.1607,Chymotrypsin-1
evm.model.hic_scaffold_6_pilon.1606,Chymotrypsin-1
evm.model.hic_scaffold_6_pilon.829,Proteasome subunit alpha type-1
evm.model.hic_scaffold_6_pilon.828,Elongation of very long chain fatty acids protein 1
evm.model.hic_scaffold_6_pilon.234,tigger transposable element-derived protein 4-like, partial
evm.model.hic_scaffold_6_pilon.235,hypothetical protein
evm.model.hic_scaffold_6_pilon.236,hypothetical protein
evm.model.hic_scaffold_6_pilon.237,uncharacterized protein LUCCR_195520
evm.model.hic_scaffold_6_pilon.230,Irregular chiasm C-roughest protein
evm.model.hic_scaffold_6_pilon.231,hypothetical protein
evm.model.hic_scaffold_6_pilon.232,hypothetical protein
evm.model.hic_scaffold_6_pilon.233,hypothetical protein
evm.model.hic_scaffold_6_pilon.548,Protein APCDD1
evm.model.hic_scaffold_6_pilon.549,hypothetical protein
evm.model.hic_scaffold_6_pilon.238,hypothetical protein
evm.model.hic_scaffold_6_pilon.239,hypothetical protein
evm.model.hic_scaffold_6_pilon.703,Peroxisome assembly factor 2
evm.model.hic_scaffold_6_pilon.1454,Lysosomal alpha-mannosidase
evm.model.hic_scaffold_6_pilon.1455,PREDICTED: insulin-like growth factor-binding protein complex acid labile subunit
evm.model.hic_scaffold_6_pilon.1456,Trypsin-6
evm.model.hic_scaffold_6_pilon.1450,NACHT and WD repeat domain-containing protein 2
evm.model.hic_scaffold_6_pilon.1451,hypothetical protein
evm.model.hic_scaffold_6_pilon.1452,G-protein coupled receptor 52
evm.model.hic_scaffold_6_pilon.1453,hypothetical protein
evm.model.hic_scaffold_6_pilon.1458,PREDICTED: uncharacterized protein LOC108558299
evm.model.hic_scaffold_6_pilon.1459,CCR4-NOT transcription complex subunit 1
evm.model.hic_scaffold_6_pilon.24,PREDICTED: uncharacterized protein LOC108560975
evm.model.hic_scaffold_6_pilon.25,PREDICTED: zinc finger protein 37-like isoform X1
evm.model.hic_scaffold_6_pilon.26,Cyclin-dependent kinase 9
evm.model.hic_scaffold_6_pilon.27,hypothetical protein
evm.model.hic_scaffold_6_pilon.20,bZIP 2 domain containing protein
evm.model.hic_scaffold_6_pilon.21,Proteasome subunit beta type-1
evm.model.hic_scaffold_6_pilon.22,Endothelial differentiation-related factor 1
evm.model.hic_scaffold_6_pilon.23,Endothelial differentiation-related factor 1 homolog
evm.model.hic_scaffold_6_pilon.28,hypothetical protein
evm.model.hic_scaffold_6_pilon.29,hypothetical protein
evm.model.hic_scaffold_6_pilon.1192,Protein FAM234B
evm.model.hic_scaffold_6_pilon.1209,Xenotropic and polytropic retrovirus receptor 1 homolog
evm.model.hic_scaffold_6_pilon.1205,Lipase maturation factor 2
evm.model.hic_scaffold_6_pilon.928,Eukaryotic translation initiation factor 3 subunit E
evm.model.hic_scaffold_6_pilon.929,Mediator of RNA polymerase II transcription subunit 10
evm.model.hic_scaffold_6_pilon.125,PREDICTED: myosin-11-like
evm.model.hic_scaffold_6_pilon.685,Phosphatidylcholine:ceramide cholinephosphotransferase 1
evm.model.hic_scaffold_6_pilon.684,hypothetical protein
evm.model.hic_scaffold_6_pilon.683,cGMP-dependent protein kinase, isozyme 1
evm.model.hic_scaffold_6_pilon.682,PREDICTED: uncharacterized protein LOC108561486 isoform X1
evm.model.hic_scaffold_6_pilon.128,Myosin light chain kinase, smooth muscle
evm.model.hic_scaffold_6_pilon.129,Myosin light chain kinase, smooth muscle
evm.model.hic_scaffold_6_pilon.1197,Cuticle protein 3
evm.model.hic_scaffold_6_pilon.920,N-alpha-acetyltransferase 60
evm.model.hic_scaffold_6_pilon.431,Eukaryotic translation initiation factor 3 subunit I
evm.model.hic_scaffold_6_pilon.921,Anaphase-promoting complex subunit 2
evm.model.hic_scaffold_6_pilon.922,Retinol dehydrogenase 13
evm.model.hic_scaffold_6_pilon.923,Islet cell autoantigen 1
evm.model.hic_scaffold_6_pilon.924,Armadillo repeat-containing protein 8
evm.model.hic_scaffold_6_pilon.809,hypothetical protein
evm.model.hic_scaffold_6_pilon.925,S-adenosylmethionine sensor upstream of mTORC1
evm.model.hic_scaffold_6_pilon.97,Flightin
evm.model.hic_scaffold_6_pilon.808,PREDICTED: uncharacterized protein LOC108559064
evm.model.hic_scaffold_6_pilon.1669,Mediator of RNA polymerase II transcription subunit 23
evm.model.hic_scaffold_6_pilon.1668,Ribosome biogenesis protein TSR3
evm.model.hic_scaffold_6_pilon.1667,Structural maintenance of chromosomes protein 4
evm.model.hic_scaffold_6_pilon.927,Intraflagellar transport protein 122 homolog
evm.model.hic_scaffold_6_pilon.1665,Cilia- and flagella-associated protein 91
evm.model.hic_scaffold_6_pilon.1664,Cilia- and flagella-associated protein 91
evm.model.hic_scaffold_6_pilon.1663,Cilia- and flagella-associated protein 91
evm.model.hic_scaffold_6_pilon.1662,Cytochrome P450 4C1
evm.model.hic_scaffold_6_pilon.1661,Glutamate receptor ionotropic, kainate 2
evm.model.hic_scaffold_6_pilon.248,hypothetical protein
evm.model.hic_scaffold_6_pilon.96,PREDICTED: uncharacterized protein LOC108561451
evm.model.hic_scaffold_6_pilon.803,Phosducin-like protein
evm.model.hic_scaffold_6_pilon.216,PREDICTED: F-box only protein 39-like
evm.model.hic_scaffold_6_pilon.217,uncharacterized protein LOC108909616
evm.model.hic_scaffold_6_pilon.214,zinc finger protein 208-like
evm.model.hic_scaffold_6_pilon.215,Zinc finger protein 711
evm.model.hic_scaffold_6_pilon.212,zinc finger protein 208-like
evm.model.hic_scaffold_6_pilon.213,zinc finger protein 2 isoform X7
evm.model.hic_scaffold_6_pilon.194,Mitochondrial import inner membrane translocase subunit Tim23
